PLOT_CODE,SITE,REFERENCE,SAMPLE_YEAR,TYPE,INLAND,SHEAR_BOOM,LOG_FENCE,OFFSHORE_STRUCTURE,CREATION_YR,AGE,SAMPLING_AGE,AREA_MAPPED,AREA_INTENDED,RIVER,ARM,M_UPRIVER,KM_UPRIVER,GRAZING,ELEVATION,PROX_CHAN,CARELYN_MH,ALL_RICH,NAT_RICH,NN_RICH,SHANN,SIMP,RC_Native,RC_NonNative,RC_Invasive,RC_Unknown
13-002-1-126,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,0.780423,27.663,NA,11,6,5,1.791759,0.833333,0.012552,0.043933,0.941423,0.002092
09-008-A-2-5,09-008A,NO,2015,Protruding,N,NO,NO,YES,1991,30,24,249.94,810,Fraser,Main,10716,10.72,1,1.76945,1.359239344,NA,4,1,3,0,0,0.012658,0,0.987342,0
13-012-B-1-16,13-012B,NO,2015,Basin,Y,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,Main,28743,28.74,0,1.169999957,31.27128989,26,8,2,6,0.636514,0.444444,0.013043,0.869565,0.108696,0.008696
REF3-1-8,REF3,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.76,48.48062,NA,3,2,1,0.693147,0.5,0.013158,0,0.986842,0
09-008-B-1-10,09-008B,NO,2015,Protruding,N,NO,NO,YES,1991,30,24,177.62,810,Fraser,Main,10654,10.65,1,1.680874,1.822300136,NA,7,1,6,0,0,0.013333,0.106667,0.8,0.08
02-005-C-2-1,02-005C,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,555.61,1524,Fraser,North,16052,16.05,1,0.340015143,3.098015574,85,4,1,3,0,0,0.013514,0.986486,0,0
13-002-2-101,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,1.130432,1.731,NA,6,1,5,0,0,0.013699,0.575342,0.410959,0
02-001-2-11,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,0.490007281,29.27106724,NA,2,1,1,0,0,0.014085,0.985915,0,0
02-005-C-2-2,02-005C,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,555.61,1524,Fraser,North,16052,16.05,1,0.490016073,3.262204531,83,4,1,3,0,0,0.014815,0.985185,0,0
REF-11-1-11,REF11,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.161124,40.85773,NA,8,3,5,1.098612,0.666667,0.016043,0.010695,0.967914,0.005348
05-002-1-16,05-002,NO,2021,Basin,Y,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,North,3224,3.22,0,0.772969,54.51,NA,2,1,1,0,0,0.016393,0,0.983607,0
Frenchies-1-4-02A,FR,NO,2021,Basin,Y,YES,NO,YES,2010,11,11,19100.32,NA,Fraser,Main,7640,7.64,0,1.42015,26.177,NA,3,2,1,0.693147,0.5,0.016393,0,0.983607,0
REF3-1-6,REF3,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.48,23.30874,NA,3,1,2,0,0,0.016393,0.163934,0.819672,0
09-003-1-14,09-003,NO,2021,Basin,Y,NO,NO,NO,1990,31,31,59309,60349,Fraser,Main,10403,10.4,0,0.748703,38.607,NA,5,3,2,0.566086,0.291667,0.01683,0,0.98317,0
02-014-1-01,02-014,NO,2015,Inline,N,NO,NO,NO,2008,13,7,1619.58,950,Fraser,North,8102,8.1,0,0.860007524,8.853008556,NA,5,2,3,0.693147,0.5,0.017544,0.008772,0.964912,0.008772
13-012-B-1-18,13-012B,NO,2015,Basin,Y,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,Main,28743,28.74,0,1.039999962,27.00057709,21,8,1,7,0,0,0.018519,0.851852,0.106481,0.023148
02-014-1-17,02-014,NO,2015,Inline,N,NO,NO,NO,2008,13,7,1619.58,950,Fraser,North,8102,8.1,0,1.560019493,23.31184043,127,4,1,3,0,0,0.018519,0,0.962963,0.018519
11-013-2-02,11-013,NO,2015,Protruding,N,NO,NO,YES,2004,17,11,1254.71,1050,Fraser,Main,20930,20.93,2,0.420058,8.417766013,NA,3,2,1,0.636514,0.444444,0.019108,0.980892,0,0
Gunderson-2-4,GUN,NO,2021,Protruding,N,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,0.91011,14.24682,NA,5,2,3,0.693147,0.5,0.019231,0.980769,0,0
09-006-1-9,09-006,NO,2021,Basin,Y,NO,NO,NO,1992,29,29,6583.38,6185,Fraser,Main,9825,9.83,1,1.279407,64.761,NA,6,2,4,0.693147,0.5,0.019231,0.019231,0.961538,0
02-015-1-2,02-015,NO,2021,Inline,N,YES,NO,NO,2007,14,14,388.44,445,Fraser,North,10297,10.3,3,0.500014,4.56588,NA,8,5,3,1.609438,0.8,0.019455,0.003891,0.972763,0.003891
13-002-1-8,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,0.66,42.192,NA,5,1,4,0,0,0.019531,0.003906,0.488281,0.488281
09-003-1-23,09-003,NO,2021,Basin,Y,NO,NO,NO,1990,31,31,59309,60349,Fraser,Main,10403,10.4,0,1.068801,4.764,NA,3,2,1,0.304636,0.165289,0.019608,0,0.980392,0
09-006-1-6,09-006,NO,2021,Basin,Y,NO,NO,NO,1992,29,29,6583.38,6185,Fraser,Main,9825,9.83,1,1.278817,121.007,NA,4,2,2,0.693147,0.5,0.019608,0,0.980392,0
09-006-1-8,09-006,NO,2021,Basin,Y,NO,NO,NO,1992,29,29,6583.38,6185,Fraser,Main,9825,9.83,1,1.261185,138.454,NA,9,4,5,1.386294,0.75,0.020408,0.102041,0.867347,0.010204
13-012-B-1-19,13-012B,NO,2015,Basin,Y,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,Main,28743,28.74,0,1.210000038,25.49893703,32,4,1,3,0,0,0.020619,0.56701,0.412371,0
09-003-2-1,09-003,NO,2021,Basin,Y,NO,NO,NO,1990,31,31,59309,60349,Fraser,Main,10403,10.4,0,0.391678,106.73,NA,4,2,2,0.304636,0.165289,0.021484,0.978516,0,0
12-004-2-37,12-004,NO,2015,Basin,Y,YES,NO,YES,1992,29,23,7474.41,8560,Fraser,Main,21308,21.31,1,0.189999998,6.85467512,NA,3,2,1,0.693147,0.5,0.021739,0.978261,0,0
Ref4-1-14,REF4,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.33,28.48138,NA,7,3,4,1.098612,0.666667,0.022222,0.014815,0.962963,0
13-012-B-1-09,13-012B,NO,2015,Basin,Y,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,Main,28743,28.74,0,1.850000024,35.25137573,50,6,2,4,0.636514,0.444444,0.022901,0.030534,0.946565,0
02-015-1-5,02-015,NO,2021,Inline,N,YES,NO,NO,2007,14,14,388.44,445,Fraser,North,10297,10.3,3,0.689984,2.538666,NA,6,3,3,0.566086,0.291667,0.023346,0.003891,0.972763,0
REF-2015-12-1-27,REF-2015-12,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,18973,18.97,2,0.999923766,20.0744686,NA,5,3,2,1.05492,0.64,0.023697,0,0.976303,0
Ref4-1-17,REF4,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.75,15.30892,130,8,5,3,1.133246,0.616257,0.024134,0.020986,0.954879,0
12-004-2-23,12-004,NO,2015,Basin,Y,YES,NO,YES,1992,29,23,7474.41,8560,Fraser,Main,21308,21.31,1,0.108729057,0,NA,3,2,1,0.693147,0.5,0.02439,0.97561,0,0
REF-2015-11-2-06,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.429711908,19.2149033,NA,2,1,1,0,0,0.02439,0.97561,0,0
REF-2015-11-2-01,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.439710945,7.483948861,NA,7,3,4,1.05492,0.64,0.02451,0.965686,0,0.009804
REF-2015-11-2-05,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.489711612,14.26657106,NA,8,3,5,1.05492,0.64,0.024752,0.965347,0,0.009901
02-005-A-1-06,02-005A,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,304.59,1524,Fraser,North,15831,15.83,1,0.689999998,11.78081056,NA,8,3,5,1.05492,0.64,0.025253,0.959596,0.010101,0.005051
Ref5-1-10,REF5,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,29812,29.81,1,1.43,29.46691,NA,14,5,9,0.994354,0.469388,0.026071,0.877095,0.094972,0.001862
REF-2015-05-2-12,REF-2015-05,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,5638,5.64,1,0.239374831,0.724850627,NA,4,2,2,0.636514,0.444444,0.026087,0.973913,0,0
Ref9-1-13,REF9,YES,2021,Embayment,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,15597,15.6,2,1.150348,42.84212,123,11,8,3,1.478752,0.629758,0.026646,0.268025,0.705329,0
11-012-A-1-10,11-012A,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,3952.08,5411,Fraser,Main,18307,18.31,0,1.460043,31.54132106,NA,7,3,4,0.867563,0.5,0.028037,0.028037,0.943925,0
02-005-D-1-6,02-005D,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,193.97,1524,Fraser,North,16143,16.14,1,0.590037942,2.21537265,NA,7,2,5,0.636514,0.444444,0.028436,0.962085,0,0.009479
10-004-1-16,10-004,NO,2015,Protruding,N,NO,NO,YES,1995,26,20,1371.69,1525,Fraser,Main,14129,14.13,0,0.771137118,9.159644559,NA,3,2,1,0.636514,0.444444,0.029126,0,0.970874,0
REF-2015-11-2-07,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.569327533,24.10878292,NA,7,4,3,1.332179,0.72,0.02924,0.959064,0.011696,0
11-001-1-12,11-001,NO,2021,Inline,N,YES,NO,NO,1984,37,37,2447.67,NA,Fraser,Main,21208,21.21,3,0.359592,3.705007,NA,11,5,6,1.609438,0.8,0.029586,0.071006,0.893491,0.005917
02-014-1-10,02-014,NO,2015,Inline,N,NO,NO,NO,2008,13,7,1619.58,950,Fraser,North,8102,8.1,0,0.899963856,9.836526415,NA,7,4,3,1.386294,0.75,0.02963,0,0.962963,0.007407
Frenchies-1-8-02B,FR,NO,2021,Basin,Y,YES,NO,YES,2010,11,11,19100.32,NA,Fraser,Main,7640,7.64,0,1.968038,90.558,NA,4,2,2,0.693147,0.5,0.029851,0,0.970149,0
02-014-1-09,02-014,NO,2015,Inline,N,NO,NO,NO,2008,13,7,1619.58,950,Fraser,North,8102,8.1,0,0.870015562,9.427527947,8,7,3,4,1.098612,0.666667,0.030928,0,0.948454,0.020619
02-005-D-1-2,02-005D,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,193.97,1524,Fraser,North,16143,16.14,1,0.780055881,0.086959246,NA,11,5,6,1.56071,0.777778,0.031414,0.95288,0.010471,0.005236
02-014-1-11,02-014,NO,2015,Inline,N,NO,NO,NO,2008,13,7,1619.58,950,Fraser,North,8102,8.1,0,0.599957585,12.09320083,NA,5,2,3,0.500402,0.32,0.031646,0.006329,0.949367,0.012658
Ref4-1-11,REF4,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.53,31.94712,NA,8,5,3,1.133246,0.616257,0.032213,0.001401,0.966387,0
14-004-1-8,14-004,NO,2015,Protruding,N,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,Main,46915,46.92,1,2.230160952,13.529866,155,2,1,1,0,0,0.032258,0,0.967742,0
09-006-1-3,09-006,NO,2021,Basin,Y,NO,NO,NO,1992,29,29,6583.38,6185,Fraser,Main,9825,9.83,1,1.330594,129.264,NA,8,3,5,0.566086,0.291667,0.032258,0.860215,0.107527,0
02-009-2-2,02-009,NO,2015,Inline,N,NO,NO,NO,2001,20,14,1040.39,1382,Fraser,North,8027,8.03,2,0.549966812,18.7986909,NA,5,3,2,1.05492,0.64,0.033333,0.96,0,0.006667
Frenchies-1-8-03B,FR,NO,2021,Basin,Y,YES,NO,YES,2010,11,11,19100.32,NA,Fraser,Main,7640,7.64,0,0.640854,74.993,NA,4,3,1,0.796312,0.44898,0.033816,0,0.966184,0
02-005-B-2-5,02-005B,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,337.28,1524,Fraser,North,15965,15.97,1,0.039999999,0,114,3,2,1,0.693147,0.5,0.034483,0.965517,0,0
Frenchies-1-3-01B,FR,NO,2021,Basin,Y,YES,NO,YES,2010,11,11,19100.32,NA,Fraser,Main,7640,7.64,0,0.895249,32.454,NA,3,1,2,0,0,0.035714,0,0.964286,0
Alex_Fraser_North-2-11,AFN,NO,2021,Basin,Y,NO,NO,NO,2010,11,11,4247.83,NA,Fraser,Main,21356,21.36,1,0.85,97.937,NA,5,2,3,0.693147,0.5,0.037037,0.944444,0,0.018519
REF-2015-10-2-08,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.169565573,10.43768424,NA,2,1,1,0,0,0.038462,0.961538,0,0
Frenchies-1-8-01A,FR,NO,2021,Basin,Y,YES,NO,YES,2010,11,11,19100.32,NA,Fraser,Main,7640,7.64,0,0.510654,97.609,NA,2,1,1,0,0,0.038462,0,0.961538,0
Ref9-1-1,REF9,YES,2021,Embayment,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,15597,15.6,2,0.991745,49.5829,95,11,8,3,0.85319,0.337473,0.03903,0.959916,0,0.001055
09-008-A-2-2,09-008A,NO,2015,Protruding,N,NO,NO,YES,1991,30,24,249.94,810,Fraser,Main,10716,10.72,1,1.564198,1.881320338,NA,4,1,3,0,0,0.03937,0,0.96063,0
REF13-1-09,REF13,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.748317,33.29574,NA,8,3,5,1.098612,0.666667,0.040541,0.135135,0.675676,0.148649
09-003-1-24,09-003,NO,2021,Basin,Y,NO,NO,NO,1990,31,31,59309,60349,Fraser,Main,10403,10.4,0,1.379584,160.431,NA,2,1,1,0,0,0.041096,0,0.958904,0
09-006-1-11,09-006,NO,2021,Basin,Y,NO,NO,NO,1992,29,29,6583.38,6185,Fraser,Main,9825,9.83,1,1.081785,107.493,NA,5,4,1,1.129027,0.642475,0.041372,0.958628,0,0
02-003-B-1-1,02-003B,NO,2015,Inline,N,YES,NO,YES,1992,29,23,4094,7755,Fraser,North,14255,14.26,3,0.939999998,15.2932021,170,6,2,4,0.636514,0.444444,0.041667,0,0.944444,0.013889
02-005-B-2-4,02-005B,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,337.28,1524,Fraser,North,15965,15.97,1,0.529999971,4.631480787,118,5,2,3,0.636514,0.444444,0.042857,0.942857,0,0.014286
13-002-2-5,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,0.29,4.546,NA,4,1,3,0,0,0.043478,0.956522,0,0
REF3-1-16,REF3,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.97,45.95226,NA,3,2,1,0.191444,0.090703,0.044586,0,0.955414,0
13-002-1-122,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,0.330866,3.547,NA,6,3,3,0.566086,0.291667,0.045455,0.950758,0,0.003788
Ref9-1-22,REF9,YES,2021,Embayment,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,15597,15.6,2,0.981387,26.41804,NA,5,3,2,0.367649,0.169421,0.045643,0,0.954357,0
03-001A-1-B,03-001A,NO,2021,Other,Other,YES,NO,NO,1985,36,36,4881.56,NA,Fraser,North,5574,5.57,1,0.68,49.66969,64,6,2,4,0.636514,0.444444,0.047544,0.714739,0.237718,0
02-009-2-1,02-009,NO,2015,Inline,N,NO,NO,NO,2001,20,14,1040.39,1382,Fraser,North,8027,8.03,2,0.549956918,10.18479447,NA,3,2,1,0.693147,0.5,0.047619,0.952381,0,0
02-009-2-6,02-009,NO,2015,Inline,N,NO,NO,NO,2001,20,14,1040.39,1382,Fraser,North,8027,8.03,2,0.369990021,8.937166651,155,4,3,1,1.039721,0.625,0.047619,0.952381,0,0
02-005-A-1-05,02-005A,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,304.59,1524,Fraser,North,15831,15.83,1,0.649999976,11.66620498,NA,12,7,5,1.886697,0.84,0.048544,0.92233,0.009709,0.019417
02-005-A-2-04,02-005A,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,304.59,1524,Fraser,North,15831,15.83,1,0.529999971,14.24668267,NA,5,2,3,0.693147,0.5,0.05,0.95,0,0
02-014-1-16,02-014,NO,2015,Inline,N,NO,NO,NO,2008,13,7,1619.58,950,Fraser,North,8102,8.1,0,0.72998029,6.342702541,110,5,2,3,0.348832,0.197531,0.05,0.005556,0.944444,0
13-002-1-3,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,1.370144,79.328,NA,3,1,2,0,0,0.05,0,0.95,0
12-003-1-1,12-003,NO,2021,Protruding,N,NO,NO,NO,1987,34,34,525.89,509,Fraser,Main,23208,23.21,1,0.998758,10.67165,NA,10,6,4,1.172993,0.533333,0.050676,0.070946,0.878378,0
02-005-A-2-02,02-005A,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,304.59,1524,Fraser,North,15831,15.83,1,0.610000014,15.92170484,NA,4,2,2,0.636514,0.444444,0.050847,0.949153,0,0
Ref9-1-17,REF9,YES,2021,Embayment,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,15597,15.6,2,1.069301,60.44354,163,10,7,3,1.143789,0.602469,0.051429,0.948571,0,0
02-001-3-5,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,0.850038469,12.70189003,NA,4,1,3,0,0,0.052632,0.026316,0.921053,0
03-002-3-07,03-002,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,4601.09,NA,Fraser,North,6086,6.09,3,0.870000005,20.0528956,NA,7,3,4,1.05492,0.64,0.052632,0.894737,0.052632,0
REF-2015-10-2-05,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.189999998,12.37088733,NA,4,3,1,0.9557,0.571429,0.053435,0.946565,0,0
12-004-2-04,12-004,NO,2015,Basin,Y,YES,NO,YES,1992,29,23,7474.41,8560,Fraser,Main,21308,21.31,1,0.350852102,17.03658558,NA,4,3,1,0.867563,0.5,0.057692,0.942308,0,0
02-013-2-21,02-013,NO,2021,Basin,Y,NO,YES,NO,2007,14,14,539.9,1610,Fraser,North,8372,8.37,0,NA,NA,NA,5,1,4,0,0,0.05814,0.302326,0.639535,0
02-001-2-35,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,0.389959484,17.38431255,NA,3,2,1,0.636514,0.444444,0.058824,0.941176,0,0
10-004-1-08,10-004,NO,2015,Protruding,N,NO,NO,YES,1995,26,20,1371.69,1525,Fraser,Main,14129,14.13,0,0.67886287,2.6397959,NA,3,2,1,0.500402,0.32,0.058824,0,0.941176,0
REF-2015-11-2-12,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.289904028,3.984331822,NA,4,1,3,0,0,0.058824,0.235294,0,0.705882
Gunderson-1-5,GUN,NO,2021,Protruding,N,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,1.086949,55.68027,78,11,7,4,0.953687,0.399408,0.059361,0.025114,0.915525,0
11-001-1-13,11-001,NO,2021,Inline,N,YES,NO,NO,1984,37,37,2447.67,NA,Fraser,Main,21208,21.21,3,0.389455,1.528621,NA,5,2,3,0.693147,0.5,0.060606,0.333333,0.606061,0
REF-2015-10-2-04,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.209566891,12.8553728,NA,4,3,1,0.759547,0.429752,0.060773,0.939227,0,0
REF13-1-10,REF13,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.490555,48.73848,141,5,2,3,0.304636,0.165289,0.060773,0,0.939227,0
REF-2015-09-1-29,REF-2015-09,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.359613895,27.65026318,147,8,2,6,0.304636,0.165289,0.061453,0.061453,0.871508,0.005587
12-001-1-05,12-001,NO,2015,Protruding,N,YES,NO,YES,1982,39,33,671.31,625,Fraser,Main,24214,24.21,0,1.201351,11.49472727,NA,3,1,2,0,0,0.061728,0.074074,0.864198,0
14-004-1-9,14-004,NO,2015,Protruding,N,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,Main,46915,46.92,1,2.080269337,15.26797764,130,2,1,1,0,0,0.0625,0,0.9375,0
Ref4-1-08,REF4,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.41,7.801108,144,5,2,3,0.673012,0.48,0.0625,0.025,0.9125,0
09-006-1-2,09-006,NO,2021,Basin,Y,NO,NO,NO,1992,29,29,6583.38,6185,Fraser,Main,9825,9.83,1,0.652177,36.977,NA,7,6,1,1.07001,0.545729,0.06409,0.93591,0,0
Eburne_Slough-2-1,ES,NO,2021,Protruding,N,NO,NO,NO,2013,8,8,2569.27,5937,Fraser,North,5954,5.95,3,0.75,11.41675,NA,7,5,2,0.994354,0.469388,0.065116,0.930233,0,0.004651
02-005-B-2-6,02-005B,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,337.28,1524,Fraser,North,15965,15.97,1,0.629999995,4.153141099,84,7,3,4,0.867563,0.5,0.065934,0.813187,0.120879,0
Ref4-1-12,REF4,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.29,20.92931,NA,7,2,5,0.636514,0.444444,0.066372,0.026549,0.90708,0
09-001-B -1-13,09-001B,NO,2015,Protruding,N,NO,NO,NO,1997,24,18,1982.16,2500,Fraser,Main,10999,11,0,1.661102,5.419179364,NA,5,2,3,0.661563,0.46875,0.067227,0,0.932773,0
REF3-1-7,REF3,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.69,45.6036,NA,3,2,1,0.304636,0.165289,0.068323,0,0.931677,0
02-009-2-4,02-009,NO,2015,Inline,N,NO,NO,NO,2001,20,14,1040.39,1382,Fraser,North,8027,8.03,2,0.329958618,5.727807121,74,4,2,2,0.693147,0.5,0.068966,0.896552,0.034483,0
Ref4-1-13,REF4,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.43,6.976919,117,7,4,3,0.670839,0.370562,0.069057,0.001328,0.929615,0
Ref5-1-04,REF5,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,29812,29.81,1,0.88,10.5166,62,10,6,4,1.172993,0.533333,0.069124,0.239631,0.691244,0
09-008-B-1-3,09-008B,NO,2015,Protruding,N,NO,NO,YES,1991,30,24,177.62,810,Fraser,Main,10654,10.65,1,0.595094,0.577512176,NA,3,1,2,0,0,0.069307,0,0.930693,0
REF-11-1-14,REF11,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.35,32.19399,88,6,3,3,0.663285,0.404521,0.069374,0.01692,0.913706,0
10-002-A-1-11,10-002A,NO,2015,Basin,Y,NO,NO,NO,1978,43,37,15320.29,10000,Fraser,Main,15062,15.06,0,1.190000057,55.86782422,NA,2,1,1,0,0,0.069767,0,0.930233,0
13-002-1-1,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,1.249301,21.533,NA,12,5,7,0.525304,0.217993,0.070103,0.393814,0.536082,0
Ref5-1-16,REF5,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,29812,29.81,1,1.55,21.55559,NA,8,1,7,0,0,0.070423,0.71831,0.211268,0
02-005-C-2-5,02-005C,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,555.61,1524,Fraser,North,16052,16.05,1,0.46005249,3.508674851,100,9,4,5,1.386294,0.75,0.071429,0.875,0.035714,0.017857
12-004-1-01,12-004,NO,2015,Basin,Y,YES,NO,YES,1992,29,23,7474.41,8560,Fraser,Main,21308,21.31,1,0.91042906,41.34429549,NA,8,4,4,0.708347,0.345,0.071429,0.464286,0.428571,0.035714
Frenchies-1-2-02A,FR,NO,2021,Basin,Y,YES,NO,YES,2010,11,11,19100.32,NA,Fraser,Main,7640,7.64,0,1.664748,67.076,NA,4,1,3,0,0,0.071429,0,0.928571,0
Ref4-1-04,REF4,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.45,29.19051,NA,6,3,3,0.758487,0.478668,0.071759,0.002315,0.925926,0
13-012-B-1-17,13-012B,NO,2015,Basin,Y,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,Main,28743,28.74,0,0.959999979,26.69976505,36,10,4,6,1.277034,0.693878,0.071795,0.215385,0.707692,0.005128
REF-2015-11-1-23,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,1.24028945,22.54714341,NA,9,5,4,1.376055,0.704082,0.074866,0.026738,0.898396,0
02-005-A-2-03,02-005A,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,304.59,1524,Fraser,North,15831,15.83,1,0.560000002,15.06187192,NA,2,1,1,0,0,0.076923,0.923077,0,0
13-012-B-1-03,13-012B,NO,2015,Basin,Y,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,Main,28743,28.74,0,1.350000024,20.56126236,56,7,1,6,0,0,0.076923,0.75641,0.115385,0.051282
13-002-1-101,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,1.070562,45.646,NA,4,1,3,0,0,0.076923,0.153846,0,0.769231
12-001-1-06,12-001,NO,2015,Protruding,N,YES,NO,YES,1982,39,33,671.31,625,Fraser,Main,24214,24.21,0,1.570245,3.434999493,NA,12,5,7,1.291906,0.67284,0.078261,0.843478,0.017391,0.06087
Ref5-1-03,REF5,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,29812,29.81,1,0.84,8.314886,NA,11,6,5,0.82229,0.352,0.078864,0.826498,0.094637,0
02-014-1-07,02-014,NO,2015,Inline,N,NO,NO,NO,2008,13,7,1619.58,950,Fraser,North,8102,8.1,0,1.149953604,16.63423168,25,2,1,1,0,0,0.078947,0,0.921053,0
