PLOT_CODE,TYPHA_PRESENT,SITE,REFERENCE,SAMPLE_YEAR,TYPE,INLAND,SHEAR_BOOM,LOG_FENCE,OFFSHORE_STRUCTURE,CREATION_YR,AGE,SAMPLING_AGE,AREA_MAPPED,AREA_INTENDED,RIVER,ARM,M_UPRIVER,KM_UPRIVER,GRAZING,ELEVATION,PROX_CHAN,CARELYN_MH,ALL_RICH,NAT_RICH,NN_RICH,SHANN,SIMP,RC_Native,RC_NonNative,RC_Invasive,RC_Unknown
02-003-B-1-10,yes,02-003B,NO,2015,Inline,No,YES,NO,YES,1992,29,23,4094,7755,Fraser,NORTH,14255,14.26,3,0.949999988,14.1339623,99,7,4,3,0.846965,0.460623,41.4634,29.2683,29.2683,0
02-003-B-1-9,yes,02-003B,NO,2015,Inline,No,YES,NO,YES,1992,29,23,4094,7755,Fraser,NORTH,14255,14.26,3,0.99000001,15.88523678,131,10,5,5,0.441087,0.219337,87.3563,3.8314,8.4291,0.3831
02-003-B-2-2,yes,02-003B,NO,2015,Inline,No,YES,NO,YES,1992,29,23,4094,7755,Fraser,NORTH,14255,14.26,3,1.080000043,3.317921629,59,8,5,3,0.920249,0.459184,49.4118,49.4118,0,1.1765
02-003-B-2-1,yes,02-003B,NO,2015,Inline,No,YES,NO,YES,1992,29,23,4094,7755,Fraser,NORTH,14255,14.26,3,1.139999986,3.618290627,NA,9,4,5,1.133248,0.641975,46.5517,20.6897,31.0345,1.7241
02-003-B-1-6,yes,02-003B,NO,2015,Inline,No,YES,NO,YES,1992,29,23,4094,7755,Fraser,NORTH,14255,14.26,3,1.169999957,27.98378637,154,8,4,4,1.123573,0.624444,75,11.25,12.5,1.25
02-003-B-1-11,yes,02-003B,NO,2015,Inline,No,YES,NO,YES,1992,29,23,4094,7755,Fraser,NORTH,14255,14.26,3,1.190000057,40.53599875,NA,7,3,4,0.696941,0.380917,44.0678,8.4746,46.6102,0.8475
02-003-B-1-8,yes,02-003B,NO,2015,Inline,No,YES,NO,YES,1992,29,23,4094,7755,Fraser,NORTH,14255,14.26,3,1.200000048,14.77769661,150,5,2,3,0.047865,0.016392,94.5313,3.125,0,2.3438
02-003-B-1-2,yes,02-003B,NO,2015,Inline,No,YES,NO,YES,1992,29,23,4094,7755,Fraser,NORTH,14255,14.26,3,1.210000038,28.13310859,149,5,5,0,1.436272,0.728374,100,0,0,0
02-003-B-1-4,yes,02-003B,NO,2015,Inline,No,YES,NO,YES,1992,29,23,4094,7755,Fraser,NORTH,14255,14.26,3,1.230000019,38.79455948,NA,4,2,2,0.636514,0.444444,30,0,70,0
02-003-B-1-5,yes,02-003B,NO,2015,Inline,No,YES,NO,YES,1992,29,23,4094,7755,Fraser,NORTH,14255,14.26,3,1.25,15.33748756,149,6,4,2,1.134298,0.631076,72.7273,1.5152,25.7576,0
02-005-A-1-02,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.469999999,11.27004392,300,11,6,5,1.116735,0.592641,43.6975,55.042,0.4202,0.8403
02-005-A-2-04,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.529999971,14.24668267,NA,5,2,3,0.693147,0.5,5,95,0,0
02-005-A-2-03,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.560000002,15.06187192,NA,2,1,1,0,0,7.6923,92.3077,0,0
02-005-A-2-05,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.600000024,14.75593597,NA,7,3,4,1.039721,0.625,14.8148,77.7778,7.4074,0
02-005-A-2-02,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.610000014,15.92170484,NA,4,2,2,0.636514,0.444444,5.0847,94.9153,0,0
02-005-A-1-05,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.649999976,11.66620498,NA,12,7,5,1.886697,0.84,4.8544,92.233,0.9709,1.9417
02-005-A-1-04,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.680000007,13.01615429,NA,9,5,4,0.600428,0.259592,18.7166,78.0749,3.2086,0
02-005-A-1-06,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.689999998,11.78081056,NA,8,3,5,1.05492,0.64,2.5253,95.9596,1.0101,0.5051
02-005-A-2-01,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.689999998,17.49999785,147,8,3,5,0.639032,0.34,47.619,42.8571,4.7619,4.7619
02-005-A-1-03,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.790000021,13.79813327,NA,7,3,4,0.506261,0.254694,32.1101,64.2202,2.7523,0.9174
02-005-A-1-09,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.800000012,20.89311815,NA,12,7,5,1.33367,0.63952,54.8872,30.0752,15.0376,0
02-005-A-1-08,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.819999993,19.75043307,NA,10,8,2,1.02651,0.500048,90.7692,5.1282,4.1026,0
02-005-A-1-10,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.959999979,21.93461913,NA,13,7,6,0.891674,0.410584,69.1943,27.0142,3.7915,0
02-005-A-1-07,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,0.970000029,18.41251397,NA,8,4,4,0.265994,0.105896,90.0709,7.8014,1.4184,0.7092
02-005-A-1-01,no,02-005A,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,304.59,1524,Fraser,NORTH,15831,15.83,1,1.220000029,12.54304082,NA,12,7,5,1.079327,0.571142,87.7778,5.5556,5.5556,1.1111
02-005-B-2-5,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.039999999,0,114,3,2,1,0.693147,0.5,3.4483,96.5517,0,0
02-005-B-1-8,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.100036301,4.946786194,32,10,6,4,0.970124,0.541483,30.2632,66.2281,3.5088,0
02-005-B-2-1,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.350015283,0.990085179,NA,2,0,2,0,1,0,83.3333,0,16.6667
02-005-B-1-6,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.510007024,8.12326645,112,5,2,3,0.039828,0.013157,68.018,31.5315,0,0.4505
02-005-B-2-4,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.529999971,4.631480787,118,5,2,3,0.636514,0.444444,4.2857,94.2857,0,1.4286
02-005-B-2-3,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.569999993,7.077017529,NA,2,0,2,0,1,0,100,0,0
02-005-B-1-5,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.620000005,8.407997435,NA,7,4,3,0.210141,0.077824,93.985,5.2632,0,0.7519
02-005-B-2-6,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.629999995,4.153141099,84,7,3,4,0.867563,0.5,6.5934,81.3187,12.0879,0
02-005-B-1-4,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.649999976,8.695708291,255,9,5,4,0.737463,0.440297,94.1176,3.9216,1.3072,0.6536
02-005-B-1-9,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.660000026,4.832404747,NA,13,8,5,1.936199,0.83737,13.8211,73.1707,8.1301,4.878
02-005-B-1-1,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.689999998,5.289600657,NA,6,3,3,0.222681,0.097608,82.5301,15.0602,2.4096,0
02-005-B-1-2,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.699999988,8.745638402,NA,2,1,1,0,0,99.3789,0.6211,0,0
02-005-B-1-3,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.699999988,8.877337112,NA,4,1,3,0,0,76.5306,22.449,1.0204,0
02-005-B-2-2,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.709999979,2.652566012,NA,2,0,2,0,1,0,98.5915,0,1.4085
02-005-B-1-7,no,02-005B,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,337.28,1524,Fraser,NORTH,15965,15.97,1,0.760030866,7.643226025,97,10,5,5,0.330063,0.125426,52.7094,44.8276,0.9852,1.4778
02-005-C-2-3,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.320067942,2.753062675,112,7,4,3,1.153742,0.612245,23.3333,73.3333,0,3.3333
02-005-C-2-1,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.340015143,3.098015574,85,4,1,3,0,0,1.3514,98.6486,0,0
02-005-C-1-7,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.410067677,3.06384984,NA,3,1,2,0,0,89.6552,10.3448,0,0
02-005-C-1-3,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.450031579,2.471240771,NA,2,1,1,0,0,94.3396,5.6604,0,0
02-005-C-2-5,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.46005249,3.508674851,100,9,4,5,1.386294,0.75,7.1429,87.5,3.5714,1.7857
02-005-C-2-2,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.490016073,3.262204531,83,4,1,3,0,0,1.4815,98.5185,0,0
02-005-C-2-4,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.560004592,4.421449533,NA,2,1,1,0,0,18.5185,81.4815,0,0
02-005-C-1-8,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.610029221,6.140270412,NA,3,2,1,0.08365,0.032249,93.8462,6.1538,0,0
02-005-C-1-6,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.630003929,4.979593365,NA,2,1,1,0,0,55.5556,44.4444,0,0
02-005-C-1-5,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.690018475,5.869237837,NA,12,7,5,1.085027,0.599067,87.6623,8.4416,1.2987,2.5974
02-005-C-1-1,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.71000886,8.642746177,NA,11,7,4,0.529879,0.202337,53.6232,44.9275,0,1.4493
02-005-C-1-2,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.770012319,10.24469481,NA,10,6,4,1.27567,0.630202,33.3333,9.1954,57.4713,0
02-005-C-1-4,no,02-005C,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,555.61,1524,Fraser,NORTH,16052,16.05,1,0.890033901,9.077193142,NA,16,10,6,1.14121,0.512204,74.8201,22.3022,1.4388,1.4388
02-005-D-1-3,no,02-005D,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,193.97,1524,Fraser,NORTH,16143,16.14,1,-0.099860348,3.625287554,NA,10,5,5,0.782023,0.380266,71.2707,27.0718,0.5525,1.105
02-005-D-2-3,no,02-005D,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,193.97,1524,Fraser,NORTH,16143,16.14,1,-0.059824049,0.514113317,NA,2,0,2,0,1,0,100,0,0
02-005-D-2-2,no,02-005D,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,193.97,1524,Fraser,NORTH,16143,16.14,1,0.220099539,1.217575321,NA,7,4,3,0.885574,0.446281,14.6667,82.6667,0,2.6667
02-005-D-1-1,no,02-005D,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,193.97,1524,Fraser,NORTH,16143,16.14,1,0.27011472,5.703716302,NA,1,0,1,0,1,0,0,100,0
02-005-D-2-1,no,02-005D,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,193.97,1524,Fraser,NORTH,16143,16.14,1,0.500084817,1.39385561,NA,4,1,3,0,0,1.0753,96.7742,1.0753,1.0753
02-005-D-1-6,no,02-005D,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,193.97,1524,Fraser,NORTH,16143,16.14,1,0.590037942,2.21537265,NA,7,2,5,0.636514,0.444444,2.8436,96.2085,0,0.9479
02-005-D-1-4,no,02-005D,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,193.97,1524,Fraser,NORTH,16143,16.14,1,0.660036504,6.509437026,NA,13,8,5,1.527985,0.719783,55.9524,30.9524,0,13.0952
02-005-D-1-2,no,02-005D,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,193.97,1524,Fraser,NORTH,16143,16.14,1,0.780055881,0.086959246,NA,11,5,6,1.56071,0.777778,3.1414,95.288,1.0471,0.5236
02-005-D-1-5,no,02-005D,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,193.97,1524,Fraser,NORTH,16143,16.14,1,0.790036798,3.431586043,NA,8,3,5,0.10899,0.038618,64.557,31.2236,2.5316,1.6878
02-005-E-1-03,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.5201177,6.650740645,NA,8,7,1,1.081877,0.565338,70.0405,29.9595,0,0
02-005-E-1-08,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.620174944,2.987284181,NA,4,2,2,0.057908,0.020616,82.0513,17.9487,0,0
02-005-E-1-02,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.700086117,8.106262451,NA,10,8,2,0.420524,0.153125,88.7755,11.2245,0,0
02-005-E-1-04,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.780088246,7.629707207,NA,5,3,2,0.150231,0.056933,66.4516,33.5484,0,0
02-005-E-1-07,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.810203373,4.181302533,NA,9,6,3,0.655307,0.281899,65.3543,33.0709,1.5748,0
02-005-E-1-01,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.820082903,4.815075488,NA,6,3,3,0.164865,0.062955,56.8807,42.2018,0.9174,0
02-005-E-1-05,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.840070307,4.310078698,NA,8,5,3,1.241953,0.6775,65.5738,34.4262,0,0
02-005-E-1-11,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.860083997,2.210468497,NA,10,5,5,0.455092,0.190993,37.1429,59.0476,0,3.8095
02-005-E-1-12,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.890150249,4.507345636,NA,6,4,2,0.222594,0.087372,87.6652,12.3348,0,0
02-005-E-1-06,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.930039942,2.671996395,NA,9,5,4,1.27385,0.681221,76.5714,21.1429,2.2857,0
02-005-E-1-10,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,0.970054924,3.443457349,200,7,4,3,0.654126,0.355992,48.1172,51.8828,0,0
02-005-E-1-09,no,02-005E,NO,2015,Protruding,No,NO,NO,YES,1992,29,23,333.98,1524,Fraser,NORTH,16219,16.22,1,1.05010283,3.992900137,NA,5,3,2,0.10348,0.036283,64.9402,35.0598,0,0
02-007-A-2-2,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0,0.103707646,NA,8,5,3,1.234839,0.63,88.8889,2.2222,4.4444,4.4444
02-007-A-2-5,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.360000014,2.197515637,NA,7,6,1,1.387866,0.670135,96.875,3.125,0,0
02-007-A-2-4,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.439999998,3.2208357,NA,9,7,2,1.205196,0.624225,93.617,6.383,0,0
02-007-A-2-1,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.460000008,9.033673968,NA,6,5,1,1.300592,0.666667,47.3684,52.6316,0,0
02-007-A-2-3,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.49000001,7.500089837,NA,5,4,1,1.240684,0.677686,91.6667,8.3333,0,0
02-007-A-1-10,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.790000021,14.16135375,63,10,7,3,1.283201,0.579082,53.8462,34.6154,11.5385,0
02-007-A-1-2,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.790000021,9.529420646,NA,12,8,4,1.564729,0.730796,72.0339,21.1864,2.5424,4.2373
02-007-A-1-1,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.860000014,16.47446229,NA,12,7,5,1.568133,0.754366,73.1481,17.5926,0,9.2593
02-007-A-1-4,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.860000014,17.62870133,NA,8,5,3,1.258437,0.674691,44.856,37.037,1.6461,16.4609
02-007-A-1-6,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.860000014,11.03869135,NA,8,6,2,0.994461,0.446578,69.4444,30.5556,0,0
02-007-A-1-9,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.860000014,16.48948744,107,10,6,4,1.24683,0.578125,25,59.375,15.625,0
02-007-A-1-8,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.980000019,22.85655052,NA,9,6,3,1.229431,0.615751,44.0994,24.8447,0,31.0559
02-007-A-1-3,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,0.99000001,8.925262253,NA,10,7,3,1.202245,0.586697,77.8626,20.6107,0,1.5267
02-007-A-1-5,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,1.210000038,6.388729513,NA,5,4,1,0.156949,0.054805,84.0376,15.9624,0,0
02-007-A-1-7,no,02-007A,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,NORTH,12403,12.4,2,1.269999981,27.7470376,NA,12,7,5,1.587523,0.712727,44.7154,20.3252,14.6341,20.3252
02-007-B-1-4,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.300000012,0.423456856,115,2,1,1,0,0,98.0392,0,1.9608,0
02-007-B-2-2,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.370000005,2.473027431,176,7,5,2,1.296558,0.657845,82.1429,17.8571,0,0
02-007-B-2-3,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.430000007,4.138578548,129,10,6,4,1.600098,0.780408,59.322,37.2881,3.3898,0
02-007-B-2-1,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.469999999,3.406111349,96,8,6,2,1.574103,0.765,90.9091,9.0909,0,0
02-007-B-1-3,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.529999971,1.016528812,NA,3,2,1,0.131692,0.056556,98.0952,1.9048,0,0
02-007-B-1-6,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.540000021,8.637047091,148,6,3,3,0.773497,0.495148,52,40,6.4,1.6
02-007-B-1-9,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.589999974,7.225750856,84,11,7,4,1.020955,0.495805,67.7632,1.9737,26.3158,3.9474
02-007-B-1-2,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.629999995,1.358455608,NA,5,4,1,0.559434,0.270181,97.5207,2.4793,0,0
02-007-B-1-5,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.649999976,1.205705145,103,4,2,2,0.304636,0.165289,88.7097,0,9.6774,1.6129
02-007-B-1-1,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.779999971,5.807276393,55,11,6,5,1.238696,0.623618,34.4978,10.4803,6.9869,48.0349
02-007-B-1-10,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.790000021,11.72464923,NA,11,8,3,1.195913,0.530556,58.2524,38.835,0,2.9126
02-007-B-1-8,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.829999983,3.68031037,122,5,2,3,0.264052,0.137174,83.3977,1.1583,0,15.444
02-007-B-1-7,no,02-007B,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,574.22,3984,Fraser,NORTH,12671,12.67,2,0.889999986,4.393749012,141,10,6,4,1.353468,0.65874,25.4386,13.1579,43.8596,17.5439
02-007-C-2-5,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,0.140000001,1.542391832,97,1,1,0,0,0,100,0,0,0
02-007-C-2-2,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,0.189999998,1.553699338,112,5,3,2,1.05492,0.64,50,40,10,0
02-007-C-2-6,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,0.270000011,1.517828234,111,5,4,1,1.332179,0.72,83.3333,16.6667,0,0
02-007-C-2-4,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,0.349999994,4.278610236,177,5,4,1,1.332179,0.72,45.4545,54.5455,0,0
02-007-C-2-1,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,0.449999988,2.419582058,126,7,6,1,1.641735,0.77686,84.6154,15.3846,0,0
02-007-C-2-3,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,0.479999989,7.757154253,130,9,5,4,1.098612,0.527778,48,48,4,0
02-007-C-1-8,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,0.800000012,14.37759316,174,14,10,4,1.145003,0.492098,52.9954,40.553,6.4516,0
02-007-C-1-9,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,0.800000012,15.22692481,136,11,6,5,1.211042,0.605573,22.6923,70.7692,6.1538,0.3846
02-007-C-1-5,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,0.939999998,15.68518069,NA,10,6,4,0.454237,0.177076,65.3631,27.933,4.4693,2.2346
02-007-C-1-4,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,0.99000001,19.27980496,NA,9,5,4,0.486882,0.205761,65.0602,30.1205,3.6145,1.2048
02-007-C-1-10,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,1.090000033,23.30638978,166,11,7,4,0.688849,0.297176,45.6747,52.9412,0,1.3841
02-007-C-1-6,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,1.100000024,19.82819599,2,11,8,3,0.535095,0.197673,77.8689,9.8361,12.2951,0
02-007-C-1-7,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,1.110000014,16.60989629,71,3,2,1,0.464126,0.289085,90.6542,0,0,9.3458
02-007-C-1-2,no,02-007C,NO,2015,Embayment,No,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,NORTH,12799,12.8,3,1.129999995,24.21798825,NA,9,6,3,0.908122,0.419063,85.1064,13.8298,0,1.0638
